sa_2022_code,town_name,town_name_alt,county,method,distance_km
268046002,Dublin city and suburbs,,Dublin City,within_settlement,6.59
268046003,Dublin city and suburbs,,Dublin City,within_settlement,6.74
268046004,Dublin city and suburbs,,Dublin City,within_settlement,6.59
268046005,Dublin city and suburbs,,Dublin City,within_settlement,6.5
268046006,Dublin city and suburbs,,Dublin City,within_settlement,6.97
268046007,Dublin city and suburbs,,Dublin City,within_settlement,6.74
268046008,Dublin city and suburbs,,Dublin City,within_settlement,6.48
268046009,Dublin city and suburbs,,Dublin City,within_settlement,6.64
268046010,Dublin city and suburbs,,Dublin City,within_settlement,6.99
268046011,Dublin city and suburbs,,Dublin City,within_settlement,7.06
268046012,Dublin city and suburbs,,Dublin City,within_settlement,7.11
268046013,Dublin city and suburbs,,Dublin City,within_settlement,6.86
268046014,Dublin city and suburbs,,Dublin City,within_settlement,6.91
268047001,Dublin city and suburbs,,Dublin City,within_settlement,6.08
268047002,Dublin city and suburbs,,Dublin City,within_settlement,6.12
268047003,Dublin city and suburbs,,Dublin City,within_settlement,6.2
268047004,Dublin city and suburbs,,Dublin City,within_settlement,6.29
268047005,Dublin city and suburbs,,Dublin City,within_settlement,6.34
268047006,Dublin city and suburbs,,Dublin City,within_settlement,6.22
268047007,Dublin city and suburbs,,Dublin City,within_settlement,6.37
268047008,Dublin city and suburbs,,Dublin City,within_settlement,5.86
268047009,Dublin city and suburbs,,Dublin City,within_settlement,5.72
268047010,Dublin city and suburbs,,Dublin City,within_settlement,6.06
268047011,Dublin city and suburbs,,Dublin City,within_settlement,6.18
268048001,Dublin city and suburbs,,Dublin City,within_settlement,4.81
268048002,Dublin city and suburbs,,Dublin City,within_settlement,4.93
268048003,Dublin city and suburbs,,Dublin City,within_settlement,4.97
268048004,Dublin city and suburbs,,Dublin City,within_settlement,6.0
268048005,Dublin city and suburbs,,Dublin City,within_settlement,5.76
268048006,Dublin city and suburbs,,Dublin City,within_settlement,5.89
268048007,Dublin city and suburbs,,Dublin City,within_settlement,4.8
268048008,Dublin city and suburbs,,Dublin City,within_settlement,4.81
268048009,Dublin city and suburbs,,Dublin City,within_settlement,4.68
268048010,Dublin city and suburbs,,Dublin City,within_settlement,4.99
268048011,Dublin city and suburbs,,Dublin City,within_settlement,5.11
268048012,Dublin city and suburbs,,Dublin City,within_settlement,5.34
268048013,Dublin city and suburbs,,Dublin City,within_settlement,5.2
268048014,Dublin city and suburbs,,Dublin City,within_settlement,5.48
268048015,Dublin city and suburbs,,Dublin City,within_settlement,5.52
268048016,Dublin city and suburbs,,Dublin City,within_settlement,5.12
268048017,Dublin city and suburbs,,Dublin City,within_settlement,5.3
268049001,Dublin city and suburbs,,Dublin City,within_settlement,4.4
268049002,Dublin city and suburbs,,Dublin City,within_settlement,3.87
268049003,Dublin city and suburbs,,Dublin City,within_settlement,4.18
268049004,Dublin city and suburbs,,Dublin City,within_settlement,4.3
268049005,Dublin city and suburbs,,Dublin City,within_settlement,4.11
268049006,Dublin city and suburbs,,Dublin City,within_settlement,4.16
268049007,Dublin city and suburbs,,Dublin City,within_settlement,4.63
268049008,Dublin city and suburbs,,Dublin City,within_settlement,4.72
268049009,Dublin city and suburbs,,Dublin City,within_settlement,4.49
268049010,Dublin city and suburbs,,Dublin City,within_settlement,4.34
268050001,Dublin city and suburbs,,Dublin City,within_settlement,4.66
268050002,Dublin city and suburbs,,Dublin City,within_settlement,4.74
268050003,Dublin city and suburbs,,Dublin City,within_settlement,4.72
268050004,Dublin city and suburbs,,Dublin City,within_settlement,4.52
268050005,Dublin city and suburbs,,Dublin City,within_settlement,4.59
268050006,Dublin city and suburbs,,Dublin City,within_settlement,4.49
268050007,Dublin city and suburbs,,Dublin City,within_settlement,4.44
268050008,Dublin city and suburbs,,Dublin City,within_settlement,4.31
268050009,Dublin city and suburbs,,Dublin City,within_settlement,4.87
268050010,Dublin city and suburbs,,Dublin City,within_settlement,4.81
268051001,Dublin city and suburbs,,Dublin City,within_settlement,3.31
268051002,Dublin city and suburbs,,Dublin City,within_settlement,3.19
268051003,Dublin city and suburbs,,Dublin City,within_settlement,2.87
268051004,Dublin city and suburbs,,Dublin City,within_settlement,3.12
268051005,Dublin city and suburbs,,Dublin City,within_settlement,3.08
268051006,Dublin city and suburbs,,Dublin City,within_settlement,2.79
268051007,Dublin city and suburbs,,Dublin City,within_settlement,2.67
268051008,Dublin city and suburbs,,Dublin City,within_settlement,2.6
268051009,Dublin city and suburbs,,Dublin City,within_settlement,2.33
268051010,Dublin city and suburbs,,Dublin City,within_settlement,2.33
268051011,Dublin city and suburbs,,Dublin City,within_settlement,2.34
268051012,Dublin city and suburbs,,Dublin City,within_settlement,2.34
268051013,Dublin city and suburbs,,Dublin City,within_settlement,2.95
268051014,Dublin city and suburbs,,Dublin City,within_settlement,2.95
268052001,Dublin city and suburbs,,Dublin City,within_settlement,2.18
268052002,Dublin city and suburbs,,Dublin City,within_settlement,1.92
268052003,Dublin city and suburbs,,Dublin City,within_settlement,1.65
268052004,Dublin city and suburbs,,Dublin City,within_settlement,1.6
268052005,Dublin city and suburbs,,Dublin City,within_settlement,1.82
268052006,Dublin city and suburbs,,Dublin City,within_settlement,1.38
268052007,Dublin city and suburbs,,Dublin City,within_settlement,1.6
268052008,Dublin city and suburbs,,Dublin City,within_settlement,1.92
268052009,Dublin city and suburbs,,Dublin City,within_settlement,2.03
268052010,Dublin city and suburbs,,Dublin City,within_settlement,2.29
268052011,Dublin city and suburbs,,Dublin City,within_settlement,1.77
268053001,Dublin city and suburbs,,Dublin City,within_settlement,1.22
268053002,Dublin city and suburbs,,Dublin City,within_settlement,1.41
268053003,Dublin city and suburbs,,Dublin City,within_settlement,0.94
268053004,Dublin city and suburbs,,Dublin City,within_settlement,1.12
268053005,Dublin city and suburbs,,Dublin City,within_settlement,1.0
268053006,Dublin city and suburbs,,Dublin City,within_settlement,1.21
268053007,Dublin city and suburbs,,Dublin City,within_settlement,0.83
268053008,Dublin city and suburbs,,Dublin City,within_settlement,0.95
268053009,Dublin city and suburbs,,Dublin City,within_settlement,1.2
268053010,Dublin city and suburbs,,Dublin City,within_settlement,1.14
268054001,Dublin city and suburbs,,Dublin City,within_settlement,2.36
268054002,Dublin city and suburbs,,Dublin City,within_settlement,2.65
268054003,Dublin city and suburbs,,Dublin City,within_settlement,2.39
268054004,Dublin city and suburbs,,Dublin City,within_settlement,2.99
268054005,Dublin city and suburbs,,Dublin City,within_settlement,2.75
268054006,Dublin city and suburbs,,Dublin City,within_settlement,2.56
268054007,Dublin city and suburbs,,Dublin City,within_settlement,1.69
268054008,Dublin city and suburbs,,Dublin City,within_settlement,1.9
268054009,Dublin city and suburbs,,Dublin City,within_settlement,1.8
268054010,Dublin city and suburbs,,Dublin City,within_settlement,1.75
268054011,Dublin city and suburbs,,Dublin City,within_settlement,1.8
268054012/01,Dublin city and suburbs,,Dublin City,within_settlement,2.13
268054012/02,Dublin city and suburbs,,Dublin City,within_settlement,2.14
268054013,Dublin city and suburbs,,Dublin City,within_settlement,1.97
268054014,Dublin city and suburbs,,Dublin City,within_settlement,1.57
268054015,Dublin city and suburbs,,Dublin City,within_settlement,1.75
268054016,Dublin city and suburbs,,Dublin City,within_settlement,2.06
268054017,Dublin city and suburbs,,Dublin City,within_settlement,2.02
268055001,Dublin city and suburbs,,Dublin City,within_settlement,2.42
268055002,Dublin city and suburbs,,Dublin City,within_settlement,2.66
268055003,Dublin city and suburbs,,Dublin City,within_settlement,2.57
268055004,Dublin city and suburbs,,Dublin City,within_settlement,2.82
268055005,Dublin city and suburbs,,Dublin City,within_settlement,2.72
268055006,Dublin city and suburbs,,Dublin City,within_settlement,2.26
268055007,Dublin city and suburbs,,Dublin City,within_settlement,2.29
268055008,Dublin city and suburbs,,Dublin City,within_settlement,2.31
268055009,Dublin city and suburbs,,Dublin City,within_settlement,2.56
268055010,Dublin city and suburbs,,Dublin City,within_settlement,2.33
268056001,Dublin city and suburbs,,Dublin City,within_settlement,3.02
268056002,Dublin city and suburbs,,Dublin City,within_settlement,3.16
268056003,Dublin city and suburbs,,Dublin City,within_settlement,3.12
268056004,Dublin city and suburbs,,Dublin City,within_settlement,3.11
268056005,Dublin city and suburbs,,Dublin City,within_settlement,3.13
268056006,Dublin city and suburbs,,Dublin City,within_settlement,3.28
268056007,Dublin city and suburbs,,Dublin City,within_settlement,3.32
268056008,Dublin city and suburbs,,Dublin City,within_settlement,3.46
268056009,Dublin city and suburbs,,Dublin City,within_settlement,3.31
268056010,Dublin city and suburbs,,Dublin City,within_settlement,2.89
268056011,Dublin city and suburbs,,Dublin City,within_settlement,3.42
268057001,Dublin city and suburbs,,Dublin City,within_settlement,4.13
268057002,Dublin city and suburbs,,Dublin City,within_settlement,4.29
268057003,Dublin city and suburbs,,Dublin City,within_settlement,4.27
268057004,Dublin city and suburbs,,Dublin City,within_settlement,3.97
268057005,Dublin city and suburbs,,Dublin City,within_settlement,3.99
268057006,Dublin city and suburbs,,Dublin City,within_settlement,4.37
268057007,Dublin city and suburbs,,Dublin City,within_settlement,4.12
268057008,Dublin city and suburbs,,Dublin City,within_settlement,4.37
268057009,Dublin city and suburbs,,Dublin City,within_settlement,4.39
268057010,Dublin city and suburbs,,Dublin City,within_settlement,4.49
268057011,Dublin city and suburbs,,Dublin City,within_settlement,4.52
268058001,Dublin city and suburbs,,Dublin City,within_settlement,4.17
268058002,Dublin city and suburbs,,Dublin City,within_settlement,4.56
268058003,Dublin city and suburbs,,Dublin City,within_settlement,4.66
268058004,Dublin city and suburbs,,Dublin City,within_settlement,4.27
268058005,Dublin city and suburbs,,Dublin City,within_settlement,4.14
268058006,Dublin city and suburbs,,Dublin City,within_settlement,4.07
268058007,Dublin city and suburbs,,Dublin City,within_settlement,4.54
268058008,Dublin city and suburbs,,Dublin City,within_settlement,4.47
268058009,Dublin city and suburbs,,Dublin City,within_settlement,4.4
268058010,Dublin city and suburbs,,Dublin City,within_settlement,3.88
268058011/01,Dublin city and suburbs,,Dublin City,within_settlement,3.95
268058011/02,Dublin city and suburbs,,Dublin City,within_settlement,3.94
268058012,Dublin city and suburbs,,Dublin City,within_settlement,3.93
268058013,Dublin city and suburbs,,Dublin City,within_settlement,3.93
268058014,Dublin city and suburbs,,Dublin City,within_settlement,4.05
268058015,Dublin city and suburbs,,Dublin City,within_settlement,3.81
268058016/01,Dublin city and suburbs,,Dublin City,within_settlement,3.9
268058016/02,Dublin city and suburbs,,Dublin City,within_settlement,4.09
268058017,Dublin city and suburbs,,Dublin City,within_settlement,4.43
268058018,Dublin city and suburbs,,Dublin City,within_settlement,4.76
268059001,Dublin city and suburbs,,Dublin City,within_settlement,3.61
268059002,Dublin city and suburbs,,Dublin City,within_settlement,3.72
268059003,Dublin city and suburbs,,Dublin City,within_settlement,3.7
268059004,Dublin city and suburbs,,Dublin City,within_settlement,3.6
268059005,Dublin city and suburbs,,Dublin City,within_settlement,3.68
268059006,Dublin city and suburbs,,Dublin City,within_settlement,3.51
268059007,Dublin city and suburbs,,Dublin City,within_settlement,3.59
268059008,Dublin city and suburbs,,Dublin City,within_settlement,3.69
268060001,Dublin city and suburbs,,Dublin City,within_settlement,3.88
268060002,Dublin city and suburbs,,Dublin City,within_settlement,4.16
268060003,Dublin city and suburbs,,Dublin City,within_settlement,4.43
268060004/01,Dublin city and suburbs,,Dublin City,within_settlement,4.58
268060004/02,Dublin city and suburbs,,Dublin City,within_settlement,4.58
268060005,Dublin city and suburbs,,Dublin City,within_settlement,4.68
268060006,Dublin city and suburbs,,Dublin City,within_settlement,4.6
268060007,Dublin city and suburbs,,Dublin City,within_settlement,4.38
268060008,Dublin city and suburbs,,Dublin City,within_settlement,4.3
268060009,Dublin city and suburbs,,Dublin City,within_settlement,4.22
268060010,Dublin city and suburbs,,Dublin City,within_settlement,4.09
268060011,Dublin city and suburbs,,Dublin City,within_settlement,4.03
268060012,Dublin city and suburbs,,Dublin City,within_settlement,4.27
268060013,Dublin city and suburbs,,Dublin City,within_settlement,4.66
268060014,Dublin city and suburbs,,Dublin City,within_settlement,4.66
268061001,Dublin city and suburbs,,Dublin City,within_settlement,5.0
268061002,Dublin city and suburbs,,Dublin City,within_settlement,4.87
268061003,Dublin city and suburbs,,Dublin City,within_settlement,5.73
268061004,Dublin city and suburbs,,Dublin City,within_settlement,5.82
268061005,Dublin city and suburbs,,Dublin City,within_settlement,5.89
268061006,Dublin city and suburbs,,Dublin City,within_settlement,5.52
268061007,Dublin city and suburbs,,Dublin City,within_settlement,5.45
268061008,Dublin city and suburbs,,Dublin City,within_settlement,5.25
268061009,Dublin city and suburbs,,Dublin City,within_settlement,5.17
